x,y,z,role_id
1.0977554,27.379963,0.9173036,17
-15.866842,-14.970377,2.6316113,17
-6.3716555,-1.796034,-0.1696494,17
-17.615032,0.7022363,8.470362,17
5.757984,-15.357178,-0.18001081,17
-2.655405,17.153938,1.5414747,17
-5.2243676,-2.793441,1.2521489,17
2.984826,6.4871264,-5.9741173,17
14.031519,2.8991816,-7.1661773,17
7.9329095,13.089135,16.149216,17
-4.028594,8.94374,4.7950783,17
-23.482937,-4.52332,-19.605257,17
-1.0295573,5.6474824,-0.88328886,17
-27.891655,-2.0571272,-27.64558,18
-28.010218,0.7717146,-27.86884,18
-24.826534,-0.75719845,-25.84283,18
-23.561996,1.196617,-2.8645144,18
-21.487282,-0.48336864,-30.873735,18
9.970232,-13.846077,-18.4558,18
-24.426792,-2.9406588,-22.169823,18
-24.826534,-0.75719845,-25.84283,18
27.012716,-0.30302802,0.5092706,18
18.404089,-0.8521156,-24.938906,18
12.070915,-4.920274,-27.90917,18
11.659371,-4.8185463,-26.668999,18
-28.010218,0.7717146,-27.86884,18
-21.487282,-0.48336864,-30.873735,18
-28.010218,0.7717146,-27.86884,18
-21.487282,-0.48336864,-30.873735,18
-24.826534,-0.75719845,-25.84283,18
17.394415,-7.1954985,-14.276087,18
12.717645,1.0859026,15.378336,18
-17.649038,22.001455,13.292937,18
3.6575456,14.603198,-6.5084977,18
-24.826534,-0.75719845,-25.84283,18
8.761565,-7.837817,-19.458231,18
27.012716,-0.30302802,0.5092706,18
-26.4361,-0.00012004371,-24.324358,18
13.456601,16.010872,13.462514,19
-17.961943,3.514653,-11.644552,19
-26.579556,-21.179373,9.484169,19
4.357913,6.5106363,27.334541,19
25.807951,0.33660585,-7.8743267,19
7.1201315,-6.607376,-30.445234,19
-9.448516,15.995387,-11.162207,19
3.872314,20.276415,29.393515,19
8.060894,14.357942,1.3608894,19
2.5013676,19.264246,-8.061859,19
9.550789,22.54279,24.334639,19
2.3005238,20.723177,-8.047885,19
5.473448,22.033571,7.7744026,19
-14.325085,3.8694088,1.568221,19
-26.579556,-21.179373,9.484169,19
0.8280674,13.3784895,9.275896,19
-0.044268474,3.673067,25.686045,19
-2.3788047,5.6563573,25.179148,19
-12.059035,5.422457,24.099028,19
-23.251303,5.486177,11.558512,19
10.74486,7.7616644,10.033058,19
6.988649,-8.254539,-28.890776,19
-0.29091108,-5.6969333,-23.94522,19
-14.246221,-5.968985,12.600447,19
-14.096061,-8.415635,11.813871,19
1.5696931,-1.594559,-18.493397,19
-25.809404,7.8722525,17.615221,19
4.742235,6.0507574,28.59604,19
-25.517189,-4.264273,14.137246,19
-14.56049,-4.0323386,-4.308524,19
23.377342,-1.1230965,-8.009114,19
11.497114,9.741552,9.721744,19
2.845151,20.573767,27.966702,19
-16.418383,-3.8763883,-4.113566,19
-28.803812,-13.480363,5.972793,19
-2.3788047,5.6563573,25.179148,19
2.056342,8.860459,11.135978,19
13.850548,3.5105534,18.449171,19
12.948689,21.00392,19.346153,19
-16.418383,-3.8763883,-4.113566,19
4.4358416,27.413126,3.493932,19
-14.246221,-5.968985,12.600447,19
4.645934,17.475845,15.011122,19
4.916796,29.770746,1.8431735,19
-25.406221,8.619035,14.702607,19
13.559089,10.784553,10.985966,19
4.540883,19.874662,17.4482,19
4.0298023,-1.2436013,34.235947,19
-17.319548,5.4363074,14.304958,19
1.0062473,1.3520517,25.663454,19
-25.517189,-4.264273,14.137246,19
-12.792905,19.345596,6.546117,19
0.14055967,29.428476,5.162528,19
5.614544,24.132751,14.40019,19
-24.248756,-8.606478,-4.5645213,19
-2.3788047,5.6563573,25.179148,19
10.646068,20.87884,24.44599,19
6.8025775,19.527401,15.874963,19
6.109756,26.634228,5.0073595,19
4.540451,22.979092,7.3472714,19
6.988649,-8.254539,-28.890776,19
-26.579556,-21.179373,9.484169,19
7.4285927,23.80237,14.1539755,19
-5.604578,-4.008807,-16.783215,19
3.9903715,22.054403,-3.5687747,19
-2.3788047,5.6563573,25.179148,19
-6.170464,8.244161,7.930303,19
4.0298023,-1.2436013,34.235947,19
-4.5008936,13.754966,18.853289,19
-4.633634,5.1633186,6.7238064,19
-15.403709,-6.7238894,10.409268,19
13.745777,-1.1544164,7.737506,19
0.5461847,21.5658,7.956766,19
8.216705,16.66205,18.43616,19
-25.517189,-4.264273,14.137246,19
7.347233,14.629324,24.094728,19
-4.2788687,9.0254755,24.283394,19
-11.150984,20.692926,8.159996,19
-17.925312,6.512477,12.368214,19
-6.4683337,4.1148887,5.0281596,19
-18.997961,7.1026893,11.341404,19
-4.5008936,13.754966,18.853289,19
12.137532,17.511677,14.175601,19
-0.90381134,14.64039,-6.8459826,19
2.237102,4.5028644,-16.437506,19
-10.618241,12.436615,23.05296,19
4.883179,23.10711,4.0900245,19
-5.4013386,2.2823577,14.574405,19
-16.970484,-3.8361175,-13.38774,19
-21.714535,-6.22621,14.333835,19
-15.621424,-2.9871151,-6.095079,19
7.66084,19.014977,19.61377,19
6.442987,21.081026,12.902392,19
-6.1387696,-8.9264965,-25.582964,19
7.381078,17.731598,15.61503,19
23.081709,-0.1127102,-8.82026,19
-14.650881,2.4936264,2.433477,19
-8.509005,7.5157213,8.529495,19
8.228034,16.83424,13.382455,19
5.311159,21.2573,18.617025,19
27.71778,4.359961,-8.030963,19
1.4214392,26.782011,3.1036928,19
4.6922164,24.874706,4.8141437,19
-14.246221,-5.968985,12.600447,19
1.6957663,19.67847,17.607428,19
-12.513497,20.781738,4.782642,19
-11.101213,20.000093,6.176256,19
-24.248756,-8.606478,-4.5645213,19
0.04704364,11.757021,9.596809,19
-8.836508,-2.241479,-23.295902,19
-6.170464,8.244161,7.930303,19
16.560352,19.68909,7.5125093,19
7.8681583,16.489439,10.936174,19
-17.090797,5.239703,4.2738185,19
-26.579556,-21.179373,9.484169,19
-7.575234,7.7063403,6.205219,19
11.819297,1.9365649,12.583362,19
0.046859697,30.199379,4.0638657,19
-9.279252,12.102528,23.247475,19
-15.4513,4.728316,4.0179377,19
5.3601837,-8.039064,-30.448683,19
-11.5306635,22.680105,-3.6437008,19
13.13234,22.226337,18.067808,19
18.72685,12.413512,11.040584,19
-0.36581925,21.06027,7.1044316,19
-22.649435,6.8258696,13.238414,19
3.213199,4.415237,28.418385,19
7.420363,-8.753174,-31.049824,19
-20.509052,-7.0128226,14.204937,19
-18.82736,-8.352657,13.926055,19
8.795526,20.813705,16.203014,19
-17.209724,3.4574106,3.2857618,19
28.893614,7.268034,-5.885767,19
0.46355692,-0.4686968,-17.937946,19
15.170009,19.270376,17.084036,19
-6.0529814,-0.024092253,-13.671665,19
-23.03873,9.234414,15.130557,19
-12.897401,-19.96986,3.6216502,19
-5.540809,4.274103,7.631281,19
-25.809404,7.8722525,17.615221,19
9.550789,22.54279,24.334639,19
4.0298023,-1.2436013,34.235947,19
-0.40569845,-6.982398,-24.237732,19
-14.096061,-8.415635,11.813871,19
-17.081358,5.172438,1.9132704,19
3.872314,20.276415,29.393515,19
-26.579556,-21.179373,9.484169,19
12.443601,12.288352,11.969367,19
2.971539,-5.5630984,-1.9928216,19
-5.6239777,2.50016,21.463097,19
-13.264676,-3.1970496,8.784973,19
-12.770565,-6.627704,10.534881,19
-24.684649,10.3454275,16.585358,19
5.439621,30.849588,0.93775135,19
12.898401,11.947195,10.209741,19
-12.497183,-3.376322,-10.855794,19
-2.3667245,15.885001,-5.6625514,19
-12.547536,4.7574124,10.818231,19
-6.170464,8.244161,7.930303,19
-1.4696336,17.870869,-7.8028746,19
-0.3458804,4.5485373,5.7427707,19
13.329403,18.93467,12.774713,19
5.614544,24.132751,14.40019,19
-13.226434,3.2887318,23.624529,19
-25.517189,-4.264273,14.137246,19
5.6223583,15.228938,18.543564,19
8.523166,11.252206,21.683825,19
14.4141,21.99222,19.273113,19
-8.315589,3.478641,13.408931,20
-26.385303,-29.366919,2.3527439,20
-26.385303,-29.366919,2.3527439,20
16.75785,-0.42271098,4.5630746,20
-2.6613555,14.008101,16.713892,20
-8.315589,3.478641,13.408931,20
-6.2602496,2.890993,11.593256,20
3.4273446,1.5024229,12.780574,20
-26.385303,-29.366919,2.3527439,20
-11.03494,-13.303504,-29.74628,20
-14.840976,-19.484163,19.516647,20
4.586086,1.0846235,11.494182,20
-8.420136,1.6484853,11.627432,20
-14.345952,-2.908351,9.716706,20
-8.398823,4.0540442,10.699137,20
-8.969267,5.77685,12.535016,20
15.397672,18.868656,7.521029,20
-14.840976,-19.484163,19.516647,20
-8.398823,4.0540442,10.699137,20
0.56774294,9.023524,14.46723,20
-14.840976,-19.484163,19.516647,20
-6.540691,5.1831975,12.349048,20
2.8482425,1.1954132,11.128126,20
-26.385303,-29.366919,2.3527439,20
0.56774294,9.023524,14.46723,20
-13.871519,-5.1652355,-16.607533,20
-4.2896776,13.9949875,16.389872,20
-11.7073965,2.9046187,11.865031,20
-4.531542,10.448217,23.697361,20
13.205567,15.329028,17.237902,20
-18.626465,4.791977,-11.427908,20
2.8832133,-19.53578,6.9491234,21
4.152354,-25.56464,1.5911642,21
5.7543864,-19.364431,7.520292,21
-1.9801689,-19.534796,14.748348,21
0.23097485,-20.167591,15.539717,21
-2.7070713,-6.8863792,10.004512,21
1.2196778,-20.120056,7.382858,21
-3.3777921,-14.926175,7.8049335,21
-2.891773,-19.987242,16.797606,21
-3.9519522,-17.788563,11.786241,21
4.6128573,-18.107866,4.746668,21
-2.2634544,-18.001436,11.262089,21
-0.7255693,-16.775509,10.2656,21
-16.00771,-13.871674,27.275776,21
1.3421074,-11.598866,18.810646,21
-5.8747053,-16.716068,11.329337,21
-1.9801689,-19.534796,14.748348,21
8.586221,-16.236153,6.544524,21
5.6943116,-11.166739,-5.921712,21
0.3060186,-10.5290365,20.168272,21
-14.823684,-13.356445,27.779467,21
3.1715443,-26.439713,1.8161633,21
5.6943116,-11.166739,-5.921712,21
-27.955542,4.8027687,0.97685695,21
-1.7410451,-19.906824,-7.5754414,22
11.260142,-12.978603,4.2195916,22
5.6501393,-11.766381,-12.714596,22
-9.911727,-25.402653,1.3863963,22
-1.0795392,-18.779514,-7.7083216,22
10.945156,-10.29728,-0.4423503,22
6.288472,-3.356352,-4.950841,22
-4.7742066,-5.8737655,0.34296426,22
-4.392868,-31.019552,3.4442167,22
-28.247334,-30.677822,-0.25947943,22
-1.7272035,-27.460112,3.524347,22
-9.968528,14.821576,-8.615207,23
-7.6592317,-23.5675,-4.4087543,23
6.6608377,-25.227222,-16.734735,23
-8.875199,-22.372177,5.4083595,23
-5.145337,-11.444072,-15.066754,23
-14.098266,-16.516527,19.816954,23
-27.554216,6.367494,3.9900284,23
0.11526146,-31.593615,-5.1889787,23
6.7445683,19.919422,-0.9889391,23
-9.640784,-23.540878,5.3916416,23
1.4385018,-1.2981201,28.344803,23
-13.800432,-23.231796,-9.794598,23
4.512525,-26.305027,-15.453597,23
4.041645,16.851873,-2.4223962,23
9.099827,-11.730077,-21.260271,23
20.308037,16.532698,1.2761784,23
-7.5127025,-22.13592,-2.7525866,23
-0.56715894,-7.5355697,10.269369,23
4.2079372,0.7685265,-19.49574,23
-15.6844635,-27.864838,9.734988,23
14.996802,14.2572565,18.63425,23
-18.092472,16.320675,9.8452635,23
-13.944915,-29.663145,-3.293836,23
6.6608377,-25.227222,-16.734735,23
-25.704424,5.5042033,3.592333,23
-6.4407024,-26.55811,10.694358,23
-24.847275,1.6992891,1.971505,23
-0.8168679,-5.888885,17.352169,23
-14.460608,-30.310982,10.021648,23
6.6608377,-25.227222,-16.734735,23
-2.1191468,-21.951057,7.034793,23
-3.0779347,-28.940315,-3.0927148,23
-14.656869,1.1809471,-17.779562,23
-2.1191468,-21.951057,7.034793,23
4.419621,14.847404,20.58846,23
-14.06915,-18.423105,4.3043404,23
-27.26419,5.5397696,5.8991647,23
-15.6844635,-27.864838,9.734988,23
-7.7570295,-20.998713,-4.773516,23
-15.071579,-29.060438,-5.158855,23
-1.6319306,-29.93131,-1.9513451,23
-15.6844635,-27.864838,9.734988,23
-6.4407024,-26.55811,10.694358,23
-0.38941628,16.231905,-8.92436,23
-9.095375,-22.657473,-5.859538,23
1.7583294,-9.410784,8.395035,23
4.2906013,16.002117,-3.8616848,23
-9.852783,-23.063412,-3.5951524,23
-0.07889924,-33.226173,-3.581844,23
-7.0233397,-2.9547136,30.787825,23
17.68557,-12.38613,-3.0209365,23
-24.847275,1.6992891,1.971505,23
-21.035473,2.8087063,4.460284,23
-7.816352,-23.523415,8.486518,23
-0.07889924,-33.226173,-3.581844,23
-3.0792203,-30.704655,-2.563009,23
-10.377273,-3.8409317,-10.464371,23
0.76023406,-2.2351477,27.587404,23
-16.15283,-30.094496,-3.4624393,23
17.811443,12.958916,22.110817,23
-13.974183,1.9653059,-16.957125,23
2.107082,-3.896943,17.815731,23
-7.8609,-27.415327,9.399458,23
-0.07889924,-33.226173,-3.581844,23
-13.800432,-23.231796,-9.794598,23
-15.107365,-28.680315,7.9032273,23
3.235676,14.876698,-2.765327,23
-25.658773,4.3441315,5.337078,23
4.7553535,1.6986284,-21.315294,23
-27.538065,4.1415834,4.1997232,23
-11.530454,23.757471,-2.8705852,23
-15.443957,-27.96477,-3.2171504,23
-10.74997,-20.949007,8.6061735,23
-9.196126,-23.831596,-0.44624266,23
-11.461107,-22.153425,8.711021,23
18.611723,14.476138,21.547197,23
6.6608377,-25.227222,-16.734735,23
-23.581448,0.13701247,-0.71652615,23
-8.483953,-26.417412,11.144566,23
2.510326,-9.918257,2.4902155,23
-0.07889924,-33.226173,-3.581844,23
-4.140617,-4.650194,27.761515,23
6.5634494,-4.7998586,-18.433645,23
4.2079372,0.7685265,-19.49574,23
-9.356671,-20.882696,-2.7836432,23
-3.970846,0.8186528,-0.070663884,23
20.308037,16.532698,1.2761784,23
-11.882554,-20.748232,2.8439744,23
-9.785596,-22.13219,2.4725559,23
17.369806,14.477242,22.851921,23
4.379467,-24.240343,-15.7604265,23
-19.11735,2.5449073,7.504185,23
-0.8713324,-1.3753474,29.454706,23
-24.847275,1.6992891,1.971505,23
-11.17235,4.8319273,-24.853514,23
-3.4976292,-21.137884,-8.5592375,23
-15.071579,-29.060438,-5.158855,23
-7.816352,-23.523415,8.486518,23
-10.186267,-20.964989,-4.836618,23
3.0458555,7.035571,0.49897984,23
-5.187414,-15.707596,23.730078,24
-4.739376,-15.889482,21.517008,24
-3.543071,-17.097206,23.021128,24
-5.187414,-15.707596,23.730078,24
-3.543071,-17.097206,23.021128,24
27.012142,-13.390655,11.172206,25
4.39823,7.787977,-21.258505,25
8.141252,-12.082917,20.33704,25
24.33921,-20.463955,13.08453,25
8.59961,-8.619187,14.608904,25
11.1560335,-11.569969,12.303313,25
4.39823,7.787977,-21.258505,25
7.0245285,1.9510123,21.848776,25
6.7452235,14.400495,26.167273,25
-19.466084,-13.196769,-11.123213,25
24.24202,-19.195618,18.22948,25
12.742106,-9.29869,11.647448,25
10.033439,-12.200318,19.56848,25
19.398005,-22.734785,12.014666,25
-19.466084,-13.196769,-11.123213,25
22.012875,-22.282915,11.193002,25
4.39823,7.787977,-21.258505,25
8.47262,-9.105284,17.218752,25
-2.0452943,-1.0411165,31.450708,25
9.376344,-13.903532,21.27032,25
11.995755,1.4514874,5.10242,25
22.878336,-23.048088,9.32895,25
5.810206,-13.922602,23.3068,25
-9.815725,-23.624441,-21.522625,25
19.398005,-22.734785,12.014666,25
27.50003,-14.410319,10.5025425,25
11.911203,-12.77142,11.072673,25
23.902168,-20.232773,15.668963,25
6.1071925,-11.146346,12.469882,25
2.851034,-5.5929713,12.971361,25
9.503519,-14.079895,18.894564,25
7.796692,-12.691402,18.159096,25
3.8192925,-11.527216,24.20393,25
7.354447,-10.699626,24.343922,25
22.031164,-20.698442,16.539436,25
-8.652874,-25.123672,-21.08927,25
5.9843416,-11.247075,11.007467,25
9.7718315,-8.77867,16.536966,25
-1.3592551,-11.51258,22.779665,25
22.776487,-17.4194,15.97147,25
20.561087,-16.544209,15.728094,25
7.5921555,-14.341652,20.059454,25
4.702105,-14.371152,-0.649661,25
5.5615864,-11.323679,23.109503,25
21.195484,-17.967497,17.669516,25
16.994,-22.990252,11.017146,25
20.363623,-18.8578,15.761086,25
-3.8623803,-3.8472369,31.671232,25
-8.772406,-24.931684,-22.608517,25
21.599688,-18.093819,14.061791,25
10.464232,-14.247922,6.537493,25
3.584507,0.43039382,21.734402,25
3.8192925,-11.527216,24.20393,25
-0.30774638,-11.853201,24.664003,25
-0.30774638,-11.853201,24.664003,25
11.1560335,-11.569969,12.303313,25
2.1901836,-8.405719,20.320845,25
12.255928,-13.187703,13.441502,25
19.398005,-22.734785,12.014666,25
12.00991,-13.611186,17.12057,25
3.4313896,-8.596998,19.752832,25
22.776487,-17.4194,15.97147,25
7.098719,3.3848422,21.69849,25
4.667993,-27.598127,20.314291,26
2.7321863,-9.238535,24.297527,26
9.496872,-24.369795,22.202011,26
9.496872,-24.369795,22.202011,26
8.33013,-24.50924,24.492079,26
9.496872,-24.369795,22.202011,26
9.496872,-24.369795,22.202011,26
15.897594,-27.961126,15.196028,26
12.631532,-29.664658,22.270422,26
15.897594,-27.961126,15.196028,26
15.897594,-27.961126,15.196028,26
14.47314,-11.732865,12.33658,26
13.813654,-26.97922,14.407788,26
9.496872,-24.369795,22.202011,26
4.667993,-27.598127,20.314291,26
12.631532,-29.664658,22.270422,26
13.813654,-26.97922,14.407788,26
4.667993,-27.598127,20.314291,26
4.667993,-27.598127,20.314291,26
9.496872,-24.369795,22.202011,26
13.813654,-26.97922,14.407788,26
