x,y,z,role_id
0.00793252415457917,-0.1972342590015149,-0.11636661028804862,0
0.007932524154579144,-0.1972342590015148,-0.11636661028804852,0
0.007932524154579056,-0.19723425900151526,-0.1163666102880482,0
0.00793252415457913,-0.1972342590015149,-0.11636661028804841,0
0.007932524154579113,-0.19723425900151495,-0.11636661028804829,0
0.00793252415457913,-0.19723425900151487,-0.11636661028804829,0
0.007932524154579103,-0.1972342590015151,-0.11636661028804829,0
0.007932524154579094,-0.197234259001515,-0.11636661028804825,0
0.007932565150859477,-0.19723404422984278,-0.1163664832777352,0
0.00793256515085945,-0.19723404422984278,-0.11636648327773513,0
0.00793252415457911,-0.19723425900151512,-0.11636661028804828,0
0.007932524154579113,-0.1972342590015151,-0.1163666102880482,0
0.007932524154579084,-0.19723425900151506,-0.11636661028804818,0
0.007932524154579079,-0.19723425900151512,-0.11636661028804811,0
0.007932524154579084,-0.19723425900151514,-0.11636661028804814,0
0.007932565150859452,-0.19723404422984286,-0.11636648327773513,0
0.023674499801431055,-0.21881752481883063,-0.11772663003735628,0
0.00793252415457913,-0.19723425900151503,-0.11636661028804822,0
0.007932565150859482,-0.19723404422984278,-0.11636648327773517,0
0.007932565150859466,-0.19723404422984284,-0.11636648327773513,0
0.007932524154579065,-0.1972342590015152,-0.116366610288048,0
0.007932565150859477,-0.19723404422984278,-0.11636648327773513,0
0.007932565150859465,-0.19723404422984284,-0.11636648327773516,0
0.02367449980151604,-0.21881752481871494,-0.11772663003752287,0
0.007932524154579056,-0.19723425900151512,-0.11636661028804793,0
0.007932524154579077,-0.19723425900151514,-0.11636661028804794,0
0.007932524154579073,-0.1972342590015151,-0.11636661028804794,0
0.007932524154579075,-0.19723425900151512,-0.11636661028804797,0
0.007932565150859477,-0.19723404422984275,-0.1163664832777351,0
0.00793256515085953,-0.19723404422984273,-0.1163664832777352,0
-0.08087101280629282,0.17527713423967212,0.15945601337374557,1
-0.01193451434819388,-0.047062596048826,0.11727225529604537,1
-0.10167868091721656,0.15826091464416092,-0.03785991602824643,1
-0.14082190977994202,-0.062286084874774994,0.19654304145154466,1
-0.12670760543653267,-0.002538597449632512,0.14237169327658358,1
-0.0808710204444801,0.17527713187174662,0.15945601315462962,1
-0.15521899411780385,-0.16676477844779086,0.08932479825207944,1
-0.11901654570609282,0.12538050025712494,0.20953909989954633,1
0.018405938403626143,-0.16532130048927246,0.026746674106940996,1
-0.1754986663225277,0.21056431221803576,0.19584389315673253,1
0.1784275706892904,-0.08091263471507136,0.11347585404381225,1
0.28063215679657566,0.04024637296030441,-0.05111467156564841,1
-0.10167868071625229,0.1582609147852571,-0.03785991589987408,1
-0.11901654636936003,0.12538049992280723,0.20953909976204535,1
-0.04782025591026105,0.059647040794697445,0.10773508595912021,1
-0.13226399847359888,0.12938426694044902,0.20146994812972902,1
-0.018164911309370337,0.047722984814768166,0.10902936737716788,1
0.10871572733647486,-0.10232432528723798,0.14701822767358938,1
-0.036860516340483006,0.05358162619968557,0.1625786645373916,1
0.07082532994256033,-0.027308529204252443,0.12610639198022766,1
0.07070662518759527,-0.0571866146883679,0.09284426340454208,1
0.023844232136676767,-0.09533951461943298,0.29775175615155247,1
0.1765974334875315,-0.05185372506408236,0.11209167024200146,1
-0.06419612249430902,0.16959449110594055,0.30318321361316275,1
-0.18154567406010905,-0.1188433814664539,-0.12243668395600912,1
-0.15188016635992613,0.34217081857927006,0.2037793981620758,1
-0.07689265319337149,-0.10647518697638288,0.18174718028570772,1
-0.11901654591025057,0.12538050015421962,0.20953909985722316,1
-0.06889366308803022,-0.06554093623080529,-0.17607886684146792,1
-0.05089996257244787,-0.04667404162609934,-0.1785314672883311,1
-0.0035684714850406666,-0.044810029841737355,0.10744034470477651,1
-0.11901654590974552,0.1253805001544744,0.20953909985732816,1
-0.030780176835792462,-0.011494228816887102,0.050520669023896146,1
-0.09557084436256093,0.12420157451622496,0.20643598833891683,1
0.16993401210461082,0.28293178664844937,0.20560778239665234,1
-0.1322638213746624,0.12938416432763605,0.20146989773745677,1
-0.18419822351430074,-0.15567809776775868,-0.15004298354017967,1
-0.15052832860131615,-0.08795600786769182,-0.22339114411055724,1
-0.15344035621306099,0.04202829045804397,0.04712066628875894,1
-0.04707648965558386,0.04449943368429203,0.07634092623611227,1
-0.06740462353686974,0.0875458315316041,0.1245144230953324,1
-0.0808710133151886,0.17527713408191092,0.1594560133591439,1
-0.011934514348193865,-0.04706259604882596,0.11727225529604537,1
-0.0035684714850145395,-0.044810029841681545,0.1074403447047948,1
0.07938274138712595,-0.09347984364101919,0.1827483684040755,1
0.0040283050132855535,-0.04814452245120678,0.09993928553107832,1
-0.01390009713729005,-0.33548002468846966,0.06732996562471906,1
-0.007691237411250428,-0.08090164220570327,0.16076694181808285,1
-0.09701747786155075,0.016595600299034518,0.12690402521380192,1
0.08684680702020806,0.11919029689546229,0.13743480791474152,1
0.17842757068792728,-0.08091263472960471,0.11347585403598366,1
-0.08087103078119241,0.17527712866722825,0.15945601285812347,1
-0.10981212714710815,-0.11051194337763985,-0.183807131760886,1
-0.006177786506454724,0.12819880328870892,-0.033046481750387546,1
-0.13992456891559288,-0.12226070408111911,-0.21809639379251153,1
0.18539822223298297,-0.21417435742535273,-0.037503319267877436,1
-0.17550070036769622,0.21056316345014997,0.19584344098607942,1
0.2806321672878697,0.040246770172928104,-0.051114219162487824,1
-0.09427371649555576,-0.18299333650779653,0.15538305790312132,1
0.06481613018219273,-0.06392227962355426,0.06621471962689891,1
-0.16058930391224846,-0.17466377553908066,-0.17506678371032475,2
-0.1605893039122482,-0.1746637755390803,-0.17506678371032472,2
-0.16058930391224857,-0.17466377553908038,-0.17506678371032486,2
-0.1605893039122485,-0.17466377553908044,-0.17506678371032475,2
-0.16058930391224857,-0.17466377553908038,-0.17506678371032475,2
-0.16058930391224832,-0.17466377553908047,-0.17506678371032464,2
-0.16058930391224846,-0.1746637755390804,-0.17506678371032477,2
-0.1605893039122487,-0.17466377553908022,-0.17506678371032453,2
-0.1605893039122485,-0.1746637755390803,-0.17506678371032472,2
0.19859322444973243,-0.03983844997285114,-0.25422726597260803,2
-0.16058930391224852,-0.17466377553908038,-0.1750667837103247,2
-0.16058930391224835,-0.17466377553908022,-0.17506678371032458,2
-0.1605893039122485,-0.17466377553908022,-0.1750667837103245,2
-0.16058930391224857,-0.17466377553908038,-0.1750667837103247,2
-0.16058930391224857,-0.17466377553908036,-0.1750667837103247,2
-0.16058930391224832,-0.17466377553908022,-0.17506678371032453,2
-0.16058930391224874,-0.17466377553908025,-0.17506678371032458,2
-0.16058930391224857,-0.1746637755390803,-0.1750667837103246,2
0.19859323101610366,-0.03983844148400166,-0.2542272617032742,2
-0.1605893039122487,-0.17466377553908016,-0.17506678371032444,2
-0.1605893039122485,-0.17466377553908022,-0.17506678371032453,2
-0.1605893039122485,-0.17466377553908025,-0.17506678371032453,2
-0.16058930391224857,-0.17466377553908016,-0.17506678371032453,2
-0.16853298523805008,0.006794242166418908,0.20169437374678667,2
-0.14425045689963095,-0.1515421155377539,-0.19723794041805723,2
-0.16058930391224882,-0.17466377553908013,-0.1750667837103245,2
-0.1605893039122485,-0.17466377553908013,-0.17506678371032444,2
-0.16058930391224854,-0.1746637755390801,-0.17506678371032441,2
-0.16058930391224868,-0.17466377553908008,-0.17506678371032441,2
-0.1605893039122487,-0.17466377553908005,-0.17506678371032444,2
-0.1605893039122486,-0.17466377553908005,-0.17506678371032444,2
-0.16058930391224874,-0.17466377553908008,-0.17506678371032436,2
-0.1605893039122487,-0.17466377553908005,-0.17506678371032444,2
-0.1605893039122487,-0.17466377553908,-0.1750667837103244,2
0.19859322476352392,-0.03983844956445039,-0.254227265768848,2
0.19859322592023135,-0.03983844806613665,-0.2542272650170598,2
-0.1605893039122487,-0.17466377553907994,-0.1750667837103244,2
-0.1605893039122487,-0.17466377553907997,-0.17506678371032436,2
